-0.02
0.24
0.51
0.65
0.65
0.51
0.51
0.65
0.51
0.78
0.65
0.24
0.38
0.38
0.38
0.92
0.38
0.51
0.65
0.38
0.38
0.11
0.65
-0.16
0.51
0.38
0.92
0.38
0.38
0.38
0.11
0.78
0.51
0.51
0.51
-0.02
0.38
0.11
0.78
0.38
0.65
0.38
0.38
0.38
0.51
0.11
-0.16
0.24
0.51
0.38
0.38
0.92
0.51
0.65
0.65
0.24
-0.29
0.51
0.65
0.11
0.78
0.38
-0.02
0.51
0.38
0.65
0.24
0.65
0.65
0.51
-0.02
0.11
0.78
0.38
0.38
0.24
0.38
0.38
0.51
0.78
0.24
0.11
0.92
0.11
0.65
0.11
0.38
0.65
1.32
0.92
-0.16
0.24
0.38
0.11
1.05
0.65
0.51
0.51
0.51
0.51
0.51
-0.02
0.65
0.38
-0.16
0.24
0.65
0.24
0.92
-0.29
0.11
0.38
0.51
0.51
0.51
0.11
-0.02
0.51
0.78
0.78
0.38
0.65
0.24
0.24
-0.02
0.38
0.51
0.24
0.51
0.24
0.65
0.24
0.65
0.38
0.92
0.51
0.51
0.38
1.18
0.38
0.24
0.65
0.38
0.38
0.24
0.24
-0.16
-0.02
0.51
0.38
0.38
-0.02
0.51
0.24
0.65
0.92
0.24
0.24
0.92
0.24
0.51
0.51
0.78
0.38
-0.43
0.51
1.05
-0.16
0.38
0.24
-0.16
0.38
-0.56
0.51
0.65
-0.43
0.51
-0.02
0.24
0.11
0.51
0.38
0.38
0.65
0.38
0.11
0.65
0.92
0.38
0.38
0.65
0.24
1.18
0.24
0.38
0.78
0.78
0.38
-0.29
0.92
-0.16
0.51
0.38
0.51
0.51
0.78
0.65
0.51
0.24
0.11
-0.02
0.51
0.38
0.51
0.51
1.18
1.45
0.65
-0.02
0.24
0.38
0.51
-0.16
0.51
0.24
0.11
0.11
-0.16
0.38
0.38
0.51
0.11
0.24
0.38
0.51
0.51
0.78
0.38
0.38
0.24
0.24
0.38
0.78
0.78
0.38
0.65
0.51
0.24
0.38
0.38
0.78
0.65
0.51
0.11
0.51
0.38
0.65
0.38
0.51
0.38
-0.02
0.24
0.38
0.51
0.38
-0.02
0.92
0.38
0.65
0.51
0.78
0.11
0.51
0.92
0.51
0.38
0.24
0.51
0.24
0.51
0.11
0.65
0.65
0.38
0.38
0.38
0.78
0.38
-0.16
0.38
-0.56
1.32
0.24
0.24
0.38
0.78
0.38
0.38
0.24
0.11
0.38
0.92
0.78
0.24
0.65
0.65
0.38
0.51
0.38
0.51
0.24
0.38
0.38
0.38
0.78
0.51
0.24
0.65
0.78
0.65
0.38
-0.02
0.24
0.24
0.65
0.24
0.51
0.92
0.51
0.51
0.38
0.51
0.24
0.38
0.92
0.65
0.38
0.38
0.65
0.38
0.38
0.38
0.38
0.38
0.38
0.24
0.38
0.51
0.78
0.24
0.38
0.38
0.51
0.78
0.38
0.51
0.78
1.18
1.86
2.12
3.87
2.8
1.18
1.32
2.26
2.8
3.2
4.68
4.0
4.27
4.81
4.68
4.41
4.94
4.81
5.08
4.41
4.68
4.68
4.0
3.74
3.87
3.33
3.6
3.33
4.0
3.87
2.93
2.93
2.93
2.93
2.93
2.8
2.39
2.53
2.66
2.39
2.53
2.26
2.53
2.39
2.12
2.12
1.99
1.86
1.45
1.72
1.45
1.72
1.59
1.59
1.59
1.59
1.32
0.78
1.32
1.45
1.18
1.32
1.18
0.92
1.18
0.78
0.92
1.18
0.78
0.78
0.92
0.78
1.05
1.05
1.05
0.78
0.92
0.92
0.51
0.51
0.78
0.65
0.78
0.11
0.78
0.78
0.65
0.65
0.78
0.38
0.51
0.65
0.65
0.78
0.65
0.92
0.11
0.51
0.78
0.51
0.65
0.78
0.51
0.51
0.51
0.78
0.65
0.38
0.65
0.38
0.38
0.65
0.38
0.65
0.65
0.38
0.24
0.51
0.38
0.38
0.51
0.51
0.65
0.38
0.51
0.51
0.51
0.11
0.92
0.38
0.24
0.65
0.92
0.51
0.51
0.92
0.38
0.51
0.65
0.78
0.65
0.51
0.51
0.24
0.65
0.92
0.11
0.51
0.38
0.38
0.65
0.65
0.65
0.38
0.51
0.51
0.51
0.51
0.78
0.11
0.65
0.38
0.24
-0.02
0.38
0.24
0.65
0.38
0.24
0.24
0.24
0.78
0.11
0.51
0.38
0.51
-0.02
0.51
0.51
0.51
0.38
0.65
0.38
0.78
0.92
0.38
0.24
0.38
0.51
0.24
0.92
1.05
0.51
0.65
0.38
0.38
0.38
0.65
0.65
0.38
0.51
0.51
0.51
0.11
-0.02
0.38
0.38
0.51
0.38
0.51
-0.02
0.24
1.05
0.24
0.38
0.51
0.24
0.38
0.24
0.38
0.78
0.51
0.65
-0.02
0.38
0.51
0.11
0.24
0.78
0.11
0.38
0.24
0.78
0.11
0.38
0.38
0.51
0.38
0.38
0.38
-0.02
0.24
0.51
0.24
0.38
0.92
0.65
0.78
0.65
0.51
0.51
0.51
-0.02
0.24
0.92
0.65
0.38
0.51
0.65
0.38
0.38
0.51
0.38
0.51
0.24
0.38
0.38
1.18
0.38
-0.02
0.51
0.38
0.38
0.51
-0.56
0.51
0.24
0.24
0.51
0.24
0.38
0.24
0.51
0.38
0.38
0.38
0.11
0.24
0.24
-0.02
0.24
0.24
-0.02
0.38
0.38
-0.02
0.11
0.92
0.65
0.11
0.24
0.38
1.18
0.24
0.11
-0.02
-0.02
-0.16
-0.29
0.38
1.18
-0.02
-0.16
-0.16
-0.02
-0.02
0.11
0.24
0.24
0.38
0.11
0.51
0.11
-0.16
0.24
-0.16
0.38
0.11
0.24
0.38
0.38
0.38
0.24
0.38
0.24
-0.16
0.24
0.24
0.78
-0.02
0.24
0.51
-0.02
0.24
0.11
-0.16
0.38
0.51
0.38
1.32
0.38
0.11
0.24
0.78
0.38
0.78
0.24
0.78
0.38
0.51
0.24
0.38
0.65
0.11
0.51
0.24
-0.02
0.78
0.38
0.51
0.38
0.38
0.38
0.24
0.38
0.38
0.38
0.38
0.38
0.38
0.78
0.65
0.11
0.24
0.11
0.51
0.65
0.51
0.51
0.51
0.24
0.51
0.51
0.51
0.65
0.11
0.51
0.51
0.38
0.24
0.65
0.38
0.65
0.51
0.51
0.78
0.92
0.78
0.65
0.65
1.32
1.45
0.92
0.78
1.05
0.65
0.78
0.78
0.92
0.78
1.05
0.78
1.05
0.92
0.65
0.38
1.05
1.32
0.92
0.78
1.05
1.05
0.51
0.92
0.38
0.92
1.05
1.05
0.78
1.18
0.92
1.05
1.05
1.18
1.05
0.78
1.18
0.92
0.92
1.32
1.86
1.18
1.32
1.18
1.05
1.05
1.59
1.32
1.32
1.59
1.18
1.72
1.32
0.92
1.32
1.59
1.32
1.59
1.59
1.72
1.32
1.86
1.45
1.72
1.32
1.45
1.99
1.72
1.72
1.59
1.72
